id,date,time,author_id,author,text,link
126,2025/4/25（週五） 01:13,01:13,431,431-0530336梅子,,https://docs.google.com/document/d/1-LSVv-C9G027y2TkR_au13TDQ8y53HLVAPj7H17RD28/edit
127,2025/4/25（週五） 08:25,08:25,491,491-0717793白交易,,https://docs.google.com/document/d/1lQfPo81BkjhDKIGYnyAvCQsiD0_RhI0x/edit?usp=drivesdk&ouid=102208883993501817284&rtpof=true&sd=true
128,2025/4/25（週五） 16:10,16:10,416,416-0516004小象の小金庫,四月小作文-富喬1815,https://docs.google.com/document/d/1s0TqIAcucY8DaRlJwiqFQ559DExqKjXS/edit?usp=sharing&ouid=116844414747715886483&rtpof=true&sd=true
129,2025/4/25（週五） 16:14,16:14,563,563-0554668社工日常,四月小作文-世芯-KY3661,https://drive.google.com/file/d/1jiwMxwtwe8Dp8jxTQDC4C004BvsmZ0Wb/view?usp=sharing
130,2025/4/25（週五） 18:00,18:00,402,402-0511960 雪花冰,,https://docs.google.com/document/d/1K6dMkEupDUafeHxKyeR7sEb8fn0Z9Ikd/edit?usp=drivesdk&ouid=103740366053566449567&rtpof=true&sd=true
131,2025/4/25（週五） 19:36,19:36,562,562-0233756黑米,四月小作文-材料-KY4763,https://drive.google.com/file/d/1AUHcQsTgL6BKj5YE3X4N2uq5tPw0R9ww/view?usp=sharing
132,2025/4/25（週五） 21:57,21:57,510,510-0726629小平,,https://docs.google.com/document/d/1UcD1u8oNs4oTpWXARjS8SL-WulFQF3y8eQ4Fr_W2ZuQ/edit?usp=drivesdk
133,2025/4/25（週五） 22:53,22:53,470,470-0529994承承,四月小作文-智原3035,https://docs.google.com/document/d/1otXYVMOXBxTkUf3Ye4LjyXqAeadb_eLg/edit?usp=sharing&ouid=106380519427054374241&rtpof=true&sd=true
134,2025/4/26（週六） 18:52,18:52,565,565-0741387Boy(58E),新成員 565-0741387Jeremy(58E),https://docs.google.com/document/d/1nON_CeHTFD41d6WpH0oHdOxYZsJyrHxVp3OsFC_YpJ8/edit?usp=sharing
135,2025/4/26（週六） 21:51,21:51,046,046-0406114 JOY88,黃金季節性操作策略(印度及中國民族習慣),https://docs.google.com/document/d/1UzOsY8hNXsITWDiWPM92JH-8BSOoMtTN/edit?usp=sharing&ouid=102342029662928345304&rtpof=true&sd=true
136,2025/4/26（週六） 21:55,21:55,561,561-0732082河雅郎,四月小作文-驊宏資 6148,https://docs.google.com/document/d/1-0H35vUaAkBDsCcxMsfgjzp9pg0CpkdNVFcS1dOr5jw/edit
137,2025/4/26（週六） 22:13,22:13,464,464-0678146小書僮,4月小作文 Mark Minervini 筆記(上),https://drive.google.com/file/d/1ZJXOpnSih2yLQAOnN9jZi3PSIP_lpBo1/view?usp=sharing
138,2025/4/26（週六） 22:46,22:46,564,🔥⚡️⭐️564-0721983 飛利浦,四月小作文-昇陽半導體8028,https://docs.google.com/document/d/1lX-pACKkfN4Lis2vV-SltQ9TsVhRfr23/edit?usp=sharing&ouid=110354783498159808621&rtpof=true&sd=true
139,2025/4/26（週六） 23:14,23:14,488,488-0707486 TK,四月小作文-特斯拉TSLA.US,https://docs.google.com/document/d/1ODI6Q0H0WUoPqTS2zEoNWEDRQ_JTEf7TAktmY1Hm0UA/edit?usp=sharing
140,2025/4/26（週六） 23:59,23:59,433,433-0519807 股市破壞者,四月小作文-瀚荃 8103 庫藏股,https://docs.google.com/document/d/1ReXeuIj0l_76lgzhlVBj6hQR72gu9O80/edit?usp=sharing&ouid=113745668361309012287&rtpof=true&sd=true
141,2025/4/27（週日） 15:36,15:36,481,481-0703493 大黑菊,,https://docs.google.com/document/d/1N1a6oHRWx6TclSgPA8flms7o3xG4MhUd/edit?usp=sharing&ouid=111827764144515851907&rtpof=true&sd=true
142,2025/4/27（週日） 16:51,16:51,375,375-0488831財經百寶袋,四月小作文-聯合健康(UNH),https://drive.google.com/file/d/1IiinXX6jArDuGaU007NQw0s6A2M9FkzQ/view?usp=drivesdk
143,2025/4/27（週日） 19:46,19:46,567,567-0726661 Gary,四月小作文-浪凡 6165,https://walnut-planarian-4a2.notion.site/Gary-1de7d11db04c80ac87c7d10c8ce43ba8
144,2025/4/27（週日） 20:05,20:05,569,569-0741507兩津腿庫,四月小作文_9914美利達,https://docs.google.com/document/d/1r6Sc3BzCqy4Z13b35ZHyrnGK8W87nn-HvlQ4VXSTreI/edit?usp=sharing
145,2025/4/27（週日） 21:13,21:13,568,568-0740906MilesDad,四月小作文-2723 美食-KY,https://drive.google.com/file/d/1uQSyIUndpvGe9V0hkB56lbW7kmO9ZucC/view?usp=sharing
146,2025/4/27（週日） 22:53,22:53,526,526-0347875小妞,四月小作文6548-長科,https://docs.google.com/document/d/1jpdOFT168BvOQXubYyqahm0irkl--KkT8_f4IoWVhiw/edit?usp=sharing
147,2025/4/28（週一） 00:31,00:31,472,472-0217714     五條,4月小作文/近期總經指標觀察/巧新1563,https://likeable-manx-e71.notion.site/4-1563-1dcdde723f2c80268869db9e96d121c1?pvs=4
148,2025/4/28（週一） 10:01,10:01,452,452-0640491小凱,4月小作文4532-瑞智,https://docs.google.com/document/d/1U9ttCOMAuiH0sk0KrKHwtqz5J3FcSPqd/edit?usp=sharing&ouid=101863675658538783335&rtpof=true&sd=true
149,2025/4/28（週一） 10:51,10:51,440,440-0208121  voice,4月份作文 台積電搶短,https://docs.google.com/document/d/1th55_oMtKmXv22D1XZs_OQ1N9eRAbMqF/edit?usp=drive_link&ouid=112140481029709627573&rtpof=true&sd=true
150,2025/4/28（週一） 13:05,13:05,450,450-0424183 Seal,4月份作文 美股和台股反彈,https://docs.google.com/document/d/1Gt37YAOyTbrgaVcKV7BKO7xEiSQ9607hh53Yk94CuRM/edit?tab=t.0
151,2025/4/28（週一） 15:05,15:05,572,572-0739946韭韭窩,四月小作文-從1分k流動性角度思考抓力竭,https://docs.google.com/document/d/1pTWMUzIiLnBO-5JGTA3t8b6l76fFLAb9QWol_wv_TGM/edit?usp=sharing
152,2025/4/28（週一） 15:13,15:13,571,571-0727961小P,四月小作文-中鋼2002,https://drive.google.com/drive/folders/1Jho0FqfwB87_HXwdXouPIkDWXw4hWgQx
153,2025/4/28（週一） 15:16,15:16,570,570-0742289努力就會成功,四月小作文-聯電2303,https://sg.docworkspace.com/d/sAD429Wzm3OGwAsydh8W7pxQ
154,2025/4/28（週一） 18:42,18:42,437,⚡️⭐ 437-0548182林大大,小作文 智崴5263,https://docs.google.com/document/d/1Cs6PdmXzs-0HGO9YJBz5tBCabbcxqH8Y/edit?usp=sharing&ouid=102413103344657402164&rtpof=true&sd=truehttps://docs.google.com/document/d/1Cs6PdmXzs-0HGO9YJBz5tBCabbcxqH8Y/edit?usp=sharing&ouid=102413103344657402164&rtpof=true&sd=true
155,2025/4/28（週一） 19:28,19:28,471,471-0430148HYXXX,四月小作文-鈦昇8027,https://docs.google.com/document/d/1-O5OKCmKkUiIBdaufSdpphcxdOqkZMWNBm7qbfDc21M/edit
156,2025/4/28（週一） 19:34,19:34,421,421-0299033青蛙狼,,https://docs.google.com/document/d/1-LcYZ74ZM7l9xnJ01Ybg35qO98jZ2-kL371w0gxQsK8/edit?usp=drivesdk
157,2025/4/28（週一） 21:36,21:36,445,💎🌀⭐445-0556394 Kai,,https://docs.google.com/document/d/1vPRDoeZ8qWJzsAHGMpA8tzn7dGdWtNxRRbifMxA33rM/edit?usp=drivesdk
158,2025/4/28（週一） 21:43,21:43,314,314-0420763 抹布,在脆上看到有人說玉米七八月必跌，所以決定來研究研究,https://docs.google.com/document/d/1LtwHsQ2hCzR2xvIfUTwY1iw5OmnegU63ge6x-e8Sznw/edit?tab=t.0
159,2025/4/28（週一） 22:44,22:44,379,379-0489759 迪諾,我聽說的是移工減少，服務業農業的成本變高,https://www.bloomberg.com/news/videos/2025-04-09/us-considers-farmer-bailout-on-china-trade-war-worries-video
160,2025/4/29（週二） 01:23,01:23,477,477-0696872過兒,,https://docs.google.com/document/d/1tNyCDv-aiy87jGlN0OX9gIUm2PrLB9YE3JNm4uGgR74/edit?tab=t.0
161,2025/4/29（週二） 09:43,09:43,448,448-0566151MIN KAO,四月小作文：穩得,https://docs.google.com/document/d/14TQUeYyZwHIhblwJm74NB-yrXrn1ocL_kfYM4cmzn88/edit?tab=t.0
162,2025/4/29（週二） 11:52,11:52,439,439-0529059 空格 整骨,四月小作文—2303聯電,https://docs.google.com/document/d/1AZ2Fs8CQR5l7iqY2gKn789qLazFuhBK1/edit?usp=drivesdk&ouid=116720414754143254069&rtpof=true&sd=true
163,2025/4/29（週二） 13:04,13:04,546,546-0728449Douhua,五月小作文-3036文曄,https://docs.google.com/document/d/1yuIweH47NWfjdvrCaMrhNONZj4NttawECEWMiWWDX5s/edit?usp=sharing
164,2025/4/29（週二） 14:25,14:25,575,575-0741277 黃金獵款,四月小作文-4572駐龍,https://drive.google.com/file/d/14BEIpNKI-asvm2fASwUrBw5v_-oxaliZ/view?usp=drive_link
165,2025/4/29（週二） 14:27,14:27,574,574-0725109Flower SH,四月小作文-寶可夢卡牌,https://docs.google.com/document/d/1V4FIaCWaz8J-QcekqLwcu1PmGhtM7J5J/edit?usp=sharing&ouid=104503944248444594043&rtpof=true&sd=true
166,2025/4/29（週二） 14:38,14:38,386,386-0489814慢慢來,四月小作文-6645金萬林,https://docs.google.com/document/d/14vaXc_PaFcbgI_Cs67u30Nksd9t9YDrw/edit?usp=sharing&ouid=101483578322719121047&rtpof=true&sd=true
167,2025/4/29（週二） 14:45,14:45,378,378-0489775凱特,四月小作文-2468華經,https://drive.google.com/file/d/1sdsIE9puWfDT0C5DOc9Hy7zthqtxcpfd/view?usp=sharing
168,2025/4/29（週二） 21:33,21:33,573,573-0741497快樂寶貝,四月小作文- 6214 精誠,https://docs.google.com/presentation/d/1PPyVWRcQG1EXa3S4tU7HmV49URBtf0VUjS6tUaAqMoo/edit?usp=sharing
169,2025/4/29（週二） 21:35,21:35,473,473-0680338下面一位,四月小作文- 2752 豆府,https://docs.google.com/document/d/1-sGTJInLoEDXQeC0RVz1YyVpXc5cERchcW9XDdAUCxc/edit?hl=zh-tw&tab=t.0#heading=h.h3jn44q7xtpy
170,2025/4/29（週二） 23:07,23:07,315,🌀⭐315-0424057 Shen,四月小作文 - 1472三洋實業,https://docs.google.com/document/d/19f9NJ0YN4i33AquBAlFPTskVcZDBhcw9uNYaaJPCewo/edit?usp=sharing
171,2025/4/30（週三） 14:13,14:13,430,430-0533702   從小買500,四月小作文-致和證 5864 籌碼、殖利率更新,https://1drv.ms/w/c/1d1c78906e98a919/EZYKku10DltJj4DhkIIL96YB45XWC4bPJBfNxaCZGsasUQ?e=U7tBcl
172,2025/4/30（週三） 17:48,17:48,577,577-0741727Silence張震,,https://www.dropbox.com/scl/fi/wwfjw67jx5qeo7d47vr33/2914C2B76B02A18189BAB273468430E854EFF39C.png?rlkey=zzdov1h8qx0qu2wd9ozpz8930&st=hhr5lz4x&dl=0
173,2025/4/30（週三） 17:48,17:48,576,576-0741743 Zack,四月小作文-智原3035,https://drive.google.com/file/d/1_lGVSDKjei9tpoR2rxrCecdZdBANz7R7/view?usp=sharing
174,2025/4/30（週三） 17:57,17:57,422,422-0502966-thomasH,四月小作文-3014聯陽,https://docs.google.com/document/d/1u7iFDFC-vkKgFsGmMvdNsbW-pBfUVv4YsaCXuEOmImY/edit?usp=sharing
175,2025/4/30（週三） 18:49,18:49,578,💎⭐578-0742519GRACE,四月小作文-鉅祥2476,https://docs.google.com/document/d/1cBZBPL5wNbZqcBAl5cSI4GzwmDw6owCo/edit?usp=drivesdk&ouid=102610179587443278889&rtpof=true&sd=true
176,2025/4/30（週三） 20:08,20:08,510,510-0726629小平,,https://docs.google.com/document/d/1mRgaxENaRidI_9HYVGxU00X70WQxXNOvlol9V4V3XlA/edit?usp=drivesdk
177,2025/4/30（週三） 21:20,21:20,395,395-0497903 Yu,,https://docs.google.com/document/d/1uTb9m6cHFV5xNB-sqkt9ZGzAtesUxWjkNGgRk729Gyc/edit?usp=sharing
178,2025/4/30（週三） 21:39,21:39,451,451-0634041阿山,四月小作文- IG Japan 225 選擇權操作分享,https://docs.google.com/document/d/1FbiTR0BOt77b1QbAV3V9kw3K1B2IOVmF/edit?usp=drive_link&ouid=117180024349907731538&rtpof=true&sd=true
179,2025/4/30（週三） 21:51,21:51,510,510-0726629小平,,https://docs.google.com/document/d/1TMAwOswFzEVungl99sz804IXDT3y0fa2J1YzAv3QVUo/edit?usp=drivesdk
180,2025/4/30（週三） 23:03,23:03,403,403-0511148 布萊恩,四月份小作文  德州儀器 TXN update,https://drive.google.com/file/d/1iRg0xHw7hnwcDA7qW2fxqj_kWjXoI4aJ/view?usp=drive_link
181,2025/4/30（週三） 23:13,23:13,419,419-0526214阿宏,四月小作文 TSLA,https://docs.google.com/document/d/1QBfjkMnDScAUXNCx9DdELb4y-504DasA/edit?usp=drive_link&ouid=104929433645301450662&rtpof=true&sd=true
182,2025/5/1（週四） 00:22,00:22,461,461-0671004 薛西弗斯,四月小作文 9938 百合,https://docs.google.com/document/d/1BHJ6bQY9LfhQAW0V3ZyqVL-4lM-7b4uR/edit?usp=drive_link&ouid=101903838274120632671&rtpof=true&sd=true
183,2025/5/1（週四） 00:40,00:40,404,404-0513832 Vicc,四月小作文 2618,https://tinyurl.com/2ajmhqp8
184,2025/5/1（週四） 10:20,10:20,571,571-0727961小P,,https://docs.google.com/document/d/1jj2HYDl-FDaS3HGh0VrGpaLK0IQ2TRn3Cvk8kSkGZRE/edit?tab=t.0
185,2025/5/1（週四） 10:35,10:35,149,149-0394491小豬哥,四月份小作文-東生華8432,https://docs.google.com/document/d/1EhSqMRqLm1bxYA3CcJNsyyvm1-5Vk0fA/edit?usp=sharing&ouid=102217930404666154665&rtpof=true&sd=true
186,2025/5/1（週四） 15:16,15:16,405,405-0510259黃柏,四月小作文 四月崩盤操作,https://drive.google.com/file/d/1e0vSU-nASS2EWyfWwN2WsHrRet6F5IO0/view?usp=drive_link
187,2025/5/1（週四） 19:15,19:15,417,417-0405649 阿賢,四月份小作文-元大高息低波00713,https://drive.google.com/file/d/1ctPovuSnEheA7GwqJRsLEw1LzTZWTQQf/view?usp=sharing
188,2025/5/2（週五） 00:34,00:34,390,390-0489924_Joe,四月份小作文 - 亞德克-KY(1590),https://docs.google.com/document/d/1cJ5YCRFy3rVK8ocX7UOp8_UU0pAjCZSS/edit?usp=drive_link&ouid=118195642779018767860&rtpof=true&sd=true
189,2025/5/2（週五） 00:38,00:38,463,463-0428875JoeC,四月小作文-CRDO,https://drive.google.com/file/d/118B8b-RjJB7JugwRZQG21uugf_SHRlSc/view?usp=sharing
190,2025/5/2（週五） 09:47,09:47,408,408-0212997 賞星星,四月小作文- 晟德 4123,https://docs.google.com/document/d/1SvaycCI2ZhbijF4Y_VKUcA2n9fQtqp2s/edit?usp=drivesdk&ouid=116226013342888550840&rtpof=true&sd=true
191,2025/5/2（週五） 12:52,12:52,527,527-0726894耀,五月小作文-攝影追景預測方法(避免抓龜省油車),https://docs.google.com/document/d/1OJ81tY84bKEw-sKfvXLm3mUPYwQGflhp/edit?usp=drive_link&ouid=106899638007069152878&rtpof=true&sd=true
192,2025/5/2（週五） 13:10,13:10,454,454-0454292RS,崩盤CB選股,https://docs.google.com/document/d/1Lm0WWQQZ0bJisS8a4-IdZauvLWpbonRb/edit?usp=sharing&ouid=118141708314069713984&rtpof=true&sd=true
193,2025/5/2（週五） 13:24,13:24,428,428-0429751貝卡,四月小作文:,https://docs.google.com/document/d/1Bo9prnXMCBDF9mHkMs3TN4glrE4rhxsjkjm8NsbYRQg/edit?usp=sharing
194,2025/5/2（週五） 15:19,15:19,530,530-0728960Harris,五月份小作文 3680,https://docs.google.com/document/d/1r0wLd8jfdhuTSNOh3tIb2122kbM5P0IZUSfysFs9s_k/edit?usp=sharing
195,2025/5/2（週五） 16:22,16:22,424,424-0528115guidex,4月小作文 6690 安碁資訊,https://docs.google.com/document/d/1uOZdb5hfuoVrXltI9UUdPkfw-6Q2XYzL/edit?usp=sharing&ouid=108699938604028723563&rtpof=true&sd=true
196,2025/5/2（週五） 16:28,16:28,581,581-0721734Barney,五月小作文-中聯資源 9930,https://docs.google.com/document/d/1YlIgGuSX5PeCs_Bp3r54C1A3tHLnpuiyecpHC2r37Q8/edit?tab=t.0
197,2025/5/2（週五） 16:47,16:47,427,427-0534073 ant🐜,4月小作文   6139 亞翔,https://docs.google.com/document/d/1dbocF1ebzRdSFjk0uPBZGi9R6PwCDNxq/edit?usp=sharing&ouid=100427462055094359983&rtpof=true&sd=true
198,2025/5/3（週六） 00:11,00:11,399,399-0507288 Kim Chen,四月小作文-大綜 3147,https://docs.google.com/document/d/14uO1rqLR7b3Wy2xGVl_gvx58cnB1Ahv5/edit?usp=sharing&ouid=101924550352225612878&rtpof=true&sd=true
199,2025/5/3（週六） 11:47,11:47,582,582-0741280 RL,五月小作文-皇昌2543,https://drive.google.com/file/d/1Z2Gw2-q6C6M-8T9idCbEHR2n4WaUB_AF/view
200,2025/5/3（週六） 11:48,11:48,583,583-0741594迷因哥,五月小作文-黃豆期貨,https://docs.google.com/document/d/1eHPodn5KDT0UNpYZq1gGahZnzgPen2xx65YmYh3Ydcs/edit?tab=t.0#heading=h.oelalnu0tim5
201,2025/5/3（週六） 20:48,20:48,501,501-0723486Mason,五月小作文 TTWO,https://1drv.ms/w/c/e1a4d6ed91c98086/EXEb4EozbhhAneJ51fY4LB8BQrcTjYzZbtmYJdaz6-7jtg?e=XNAif9
202,2025/5/4（週日） 02:36,02:36,510,510-0726629小平,,https://docs.google.com/document/d/1Dl14DnQxmI3UyvxRP4mj2jpAUsC4gMZK_NDrX5gDe7M/edit?usp=drivesdk
203,2025/5/4（週日） 05:44,05:44,510,510-0726629小平,,https://docs.google.com/document/d/1XdTob01jJA1jKKsYXOT964DmyfD5hBebP8PcvXU16Z0/edit?usp=drivesdk
204,2025/5/4（週日） 12:57,12:57,510,510-0726629小平,,https://docs.google.com/document/d/1whfikciN5ibRwA0TvZi-EzYMlqZIj9stM3ZQNwM2Y-o/edit?usp=drivesdk
205,2025/5/4（週日） 19:10,19:10,127,127-0398125 Gerald,萬寶 20250502,https://drive.google.com/file/d/1j6w4zm_S8AQinx1eaJQEL0n-CDcS_Dj-/view?usp=drivesdk
206,2025/5/4（週日） 21:06,21:06,502,⚡⭐502-0724579 Cowboy,五月小作文 精測 6510,https://drive.google.com/file/d/1IAY_S9dupD9wuWRnTe4nZbD_4gr4gZpo/view?usp=drive_link
207,2025/5/4（週日） 21:46,21:46,115,115-0398769 阿六,五月小作文 光聯3515,https://drive.google.com/file/d/1pNwn_z3JT-r2sQaMw6Y2TnQnJ5u9y6w6/view?usp=sharing
208,2025/5/5（週一） 09:16,09:16,381,381-0491048彼得森,小作文-8422 可寧衛,https://docs.google.com/document/d/1J4ZO4YkbQefHXUjjqTz0tp47bSOqTX_6MsWsf4tHHKk/edit?tab=t.0
209,2025/5/5（週一） 09:43,09:43,503,503-0551726千千,五月小作文-和桐,https://docs.google.com/document/d/1EXMIB5R4PfY2dsDuqF-9NGEj1Cj-6Wb_vG9hcvQ7LLo/edit?usp=sharing
210,2025/5/5（週一） 10:52,10:52,536,536-0723583SC,五月小作文-3013 晟銘電,https://docs.google.com/document/d/1ZvjtSMy5ECRxrNAEsa1ziHhRSBlHZBUi/edit?usp=sharing&ouid=110239889151858707255&rtpof=true&sd=true
211,2025/5/5（週一） 12:18,12:18,382,382-0489733Liou,四月小作文 3209 全科,https://docs.google.com/document/d/1BKt3PgIG4hm1J2xbK48OG769ZRjjblGL/edit?usp=sharing&ouid=111416234290790587195&rtpof=true&sd=true
212,2025/5/5（週一） 13:30,13:30,579,579-0740320Jack,五月小作文-川湖 2059,https://docs.google.com/document/d/1PKms_xeQwf7gqagvVZJBpVaxzvBnYev1/edit?usp=drive_link&ouid=118019031832096772647&rtpof=true&sd=true
213,2025/5/5（週一） 14:36,14:36,585,585-0734569止水,五月小作文-中信金 2891,https://docs.google.com/document/d/1QxRATOspn6rxeoAKlcp_snotaM7bfDXd61aAOepPY-c/edit?usp=sharing
214,2025/5/5（週一） 15:43,15:43,584,584-0745448雙北健美攻擊手,五月小作文-台指崩盤搶反彈,https://docs.google.com/document/d/1enV_9l1Wnoom3NSOvz4qOa4EFIvkU9yMBWNCcCJm9YE/edit?usp=sharing
215,2025/5/5（週一） 15:47,15:47,584,584-0745448雙北健美攻擊手,五月小作文-台指崩盤搶反彈,https://docs.google.com/document/d/1enV_9l1Wnoom3NSOvz4qOa4EFIvkU9yMBWNCcCJm9YE/edit?usp=sharing
216,2025/5/5（週一） 21:45,21:45,425,425-0531458狄桃培,5月小作文-白嫖百度PDF,https://docs.google.com/document/d/1M94i05arr2Rj2Pdbvwpi54VQkySI5pZJ/edit?usp=sharing&ouid=109149861247779089562&rtpof=true&sd=true
217,2025/5/5（週一） 22:42,22:42,314,314-0420763 抹布,"整理了一下有符合00919換股資格的名單，但還沒有篩選「平均成交金額 ≥ 8,000 萬元」的條件",https://docs.google.com/spreadsheets/d/1DlnBjsPpX11pfeB9xqd0NuJ7JuFYdLAQppK_7qyqJp0/edit?usp=sharing
218,2025/5/6（週二） 01:58,01:58,570,570-0742289努力就會成功,,https://docs.google.com/document/d/1lOqnG1S06APkLL473pjPAV9_bJkvmyBt/edit?usp=sharing&ouid=110464693689209888577&rtpof=true&sd=true
219,2025/5/6（週二） 14:59,14:59,589,589-0737566jim,五月小作文-2330台積電,https://docs.google.com/document/d/1VzLXBk3dq5q_kicRLpsWk2A-DvJzwqTxM8v7it4SnNI/edit?usp=sharing
220,2025/5/6（週二） 15:16,15:16,587,587-0736295寫程式的工程師,五月小作文-基於資金移轉預期，等待空單強制回補後的資金移轉潮流，順應潮流操作空單,https://docs.google.com/document/d/1Bi-xLaEbLqPwszLmnvrx_ixiGXPnpqNy5cmJ2b-mKlM/edit?tab=t.0
221,2025/5/6（週二） 16:08,16:08,460,460-0544474 Monson,4月小作文-跟著鎖漲停隔日沖分點的放空策略,https://drive.google.com/file/d/1QbRGWgTff1-dDGBcA76sWAYuOfUVW4M4/view?usp=sharing
222,2025/5/6（週二） 16:20,16:20,466,466-0431600見龍於田,四月小作文-台達電,https://docs.google.com/document/d/1F7W74wvgNBETKzSLHjcPqWOLuxOyMPGn1uv-SCGsgD4/edit?usp=sharing
223,2025/5/6（週二） 17:23,17:23,588,588-0743848MKTY,四月小作文-RBLX分析,https://www.dropbox.com/scl/fo/w57aq5c9oum786w3zrtc1/ALztPg46q30hsdj4gl46lUU?rlkey=6idru1acr1j9lnb5x7phsws98&dl=0
224,2025/5/6（週二） 22:31,22:31,534,534-0735759 GB3000,五月小作文 1295 生合,https://drive.google.com/file/d/1m6izER61XOvEfQva8Ro8YmKm3oaVp5w6/view?usp=sharing
225,2025/5/7（週三） 11:13,11:13,550,⚡️⭐️550-0488718一度贊,五月小作文- 台指期當沖,https://docs.google.com/document/d/1-1wQtyImGDWDBVYOnHnld80mnTIHNaXNZLbMycuQ1Iw/edit?usp=drivesdk
226,2025/5/7（週三） 12:28,12:28,392,392-0426534定宏,四月的小作文4933友輝,https://docs.google.com/document/d/1ulx69f5y6YTxF65cHd-Np9lfb6bw_hJ9hHbDRkpj-_M/edit?usp=drivesdk
227,2025/5/7（週三） 17:03,17:03,591,591-0678531AlanLin,五月小作文-精誠金融7819,https://docs.google.com/document/d/1-f96R33jENo3OoABC9-VEUxwFAJfO5nGHYDCIxyGF1E/edit?usp=drivesdk
228,2025/5/7（週三） 20:18,20:18,590,590-0747255JEROME,五月小作文-美債價格機率區間表建構邏輯,https://docs.google.com/document/d/1yV06KKMwdBY8XPA_JxjQWpWZYpipK6H-iORjxBq9Szo/edit?usp=sharing
229,2025/5/7（週三） 21:52,21:52,546,546-0728449Douhua,說到寫code，最近又有白嫖的機會，中國人真的好會鑽研漏洞,http://xhslink.com/a/kcICcz9zPkYbb
230,2025/5/7（週三） 22:56,22:56,447,447-0429654 Samuel,4月-狼友小作文-小VIX期貨,https://docs.google.com/document/d/1CEidyVs-h_z-3WEcZjQk_FqKfshxDEps3bn1ydIf7Nc/edit?usp=sharing
231,2025/5/7（週三） 23:05,23:05,105,105-0393803 豪,小作文 3413 京鼎,https://docs.google.com/document/d/1Jr-LsdqX0Y3w0p3A6k6AcU7VWVJHjebGBpny3AGMb_k/edit?tab=t.0
232,2025/5/8（週四） 00:43,00:43,567,567-0726661 Gary,五月小作文-事欣科 4916,https://walnut-planarian-4a2.notion.site/2025-05-07-1ec7d11db04c801388cad7d7a229bedb?pvs=4
233,2025/5/8（週四） 01:03,01:03,431,431-0530336梅子,,https://docs.google.com/document/d/10D8lg3vJhtk98a3Hp4Zo_dNyZSZHPfor6TMEVzzV2IY/edit
234,2025/5/8（週四） 01:32,01:32,431,431-0530336梅子,,https://docs.google.com/document/d/10GpuAwSsAjGiR3H6RZDJIYZoDrNBuWxvTQGgG1SGc3g/edit
